
Symbol,Date/Time,Open,High,Low,Close,Volume,Average,Trades
RELIANCE,20210622  12:41:50,2250.2,2250.45,2250.0,2250.0,130,2250.265,5
RELIANCE,20210622  12:41:55,2250.5,2250.7,2250.45,2250.7,52,2250.605,3
RELIANCE,20210622  12:42:00,2250.2,2250.2,2250.0,2250.1,35,2250.065,4
RELIANCE,20210622  12:42:05,2250.1,2250.1,2250.0,2250.0,30,2250.07,3
RELIANCE,20210622  12:42:10,2250.05,2250.05,2250.0,2250.05,22,2250.015,4
RELIANCE,20210622  12:42:15,2250.05,2250.05,2250.0,2250.05,10,2250.035,4
RELIANCE,20210622  12:42:20,2250.05,2250.05,2250.0,2250.0,20,2250.025,2
RELIANCE,20210622  12:42:25,2250.05,2250.05,2250.05,2250.05,29,2250.05,3
RELIANCE,20210622  12:42:30,2250.0,2250.05,2250.0,2250.05,19,2250.035,5
RELIANCE,20210622  12:42:35,2250.2,2250.2,2250.1,2250.1,77,2250.14,3
RELIANCE,20210622  12:42:40,2250.1,2250.1,2250.05,2250.05,73,2250.05,3
RELIANCE,20210622  12:42:45,2250.1,2250.1,2250.0,2250.0,50,2250.04,3
RELIANCE,20210622  12:42:50,2250.0,2250.05,2250.0,2250.05,58,2250.05,4
RELIANCE,20210622  12:42:55,2250.05,2250.05,2249.95,2249.95,105,2249.955,5
RELIANCE,20210622  12:43:00,2250.0,2250.0,2249.85,2250.0,55,2249.99,5
RELIANCE,20210622  12:43:05,2250.0,2250.0,2249.95,2249.95,73,2249.99,4
RELIANCE,20210622  12:43:10,2249.85,2249.85,2249.85,2249.85,11,2249.85,1
RELIANCE,20210622  12:43:15,2249.95,2250.0,2249.75,2250.0,125,2249.97,4
RELIANCE,20210622  12:43:20,2249.95,2250.0,2249.95,2249.95,19,2249.955,3
RELIANCE,20210622  12:43:25,2249.95,2250.0,2249.9,2249.9,63,2249.97,4
RELIANCE,20210622  12:43:30,2249.9,2249.9,2249.8,2249.9,107,2249.855,4
RELIANCE,20210622  12:43:35,2249.8,2249.9,2249.8,2249.9,181,2249.8,2
RELIANCE,20210622  12:43:40,2249.8,2249.9,2249.8,2249.9,79,2249.85,5
RELIANCE,20210622  12:43:45,2249.9,2250.1,2249.9,2250.05,128,2250.065,3
RELIANCE,20210622  12:43:50,2250.05,2250.2,2249.9,2250.2,9,2249.965,3
RELIANCE,20210622  12:43:55,2249.9,2250.05,2249.9,2250.05,90,2250.015,2
RELIANCE,20210622  12:44:00,2250.05,2250.05,2250.0,2250.0,94,2250.005,3
RELIANCE,20210622  12:44:05,2249.95,2250.2,2249.95,2250.0,69,2250.005,5
RELIANCE,20210622  12:44:10,2250.0,2250.05,2250.0,2250.0,385,2250.0,4
RELIANCE,20210622  12:44:15,2250.1,2250.1,2249.9,2249.9,14,2250.01,4
RELIANCE,20210622  12:44:20,2249.95,2250.95,2249.95,2250.95,138,2250.52,4
RELIANCE,20210622  12:44:25,2250.55,2250.6,2250.3,2250.6,86,2250.335,3
RELIANCE,20210622  12:44:30,2250.25,2250.55,2250.05,2250.55,148,2250.165,4
RELIANCE,20210622  12:44:35,2250.15,2250.95,2250.15,2250.15,328,2250.265,3
RELIANCE,20210622  12:44:40,2250.6,2250.6,2250.15,2250.15,53,2250.17,4
RELIANCE,20210622  12:44:45,2250.85,2250.95,2250.55,2250.55,42,2250.795,3
RELIANCE,20210622  12:44:50,2250.15,2250.75,2250.15,2250.75,22,2250.225,3
RELIANCE,20210622  12:44:55,2250.9,2250.9,2250.9,2250.9,247,2250.9,3
RELIANCE,20210622  12:45:00,2250.65,2250.65,2250.4,2250.65,33,2250.64,4
RELIANCE,20210622  12:45:05,2250.65,2250.8,2250.65,2250.8,33,2250.77,5
RELIANCE,20210622  12:45:10,2250.5,2250.8,2250.5,2250.8,72,2250.505,3
RELIANCE,20210622  12:45:15,2250.9,2250.9,2250.65,2250.65,256,2250.65,3
RELIANCE,20210622  12:45:20,2251.8,2252.0,2250.9,2250.9,184,2251.75,4
RELIANCE,20210622  12:45:25,2251.7,2251.7,2251.45,2251.65,21,2251.68,3
RELIANCE,20210622  12:45:30,2251.15,2251.15,2250.8,2251.05,148,2251.125,4
RELIANCE,20210622  12:45:35,2251.05,2251.05,2250.75,2250.9,194,2250.755,3
RELIANCE,20210622  12:45:40,2250.75,2250.75,2250.5,2250.5,202,2250.6,4
RELIANCE,20210622  12:45:45,2250.5,2250.6,2250.5,2250.5,241,2250.5,4
RELIANCE,20210622  12:45:50,2250.55,2250.55,2250.5,2250.5,86,2250.5,3
RELIANCE,20210622  12:45:55,2250.5,2250.55,2250.5,2250.5,306,2250.5,5
RELIANCE,20210622  12:46:00,2250.5,2250.75,2250.5,2250.75,123,2250.51,5
RELIANCE,20210622  12:46:05,2251.8,2251.8,2250.5,2250.5,34,2251.11,4
RELIANCE,20210622  12:46:10,2250.5,2250.6,2250.5,2250.6,88,2250.5,3
RELIANCE,20210622  12:46:15,2250.7,2250.75,2250.7,2250.75,47,2250.705,3
RELIANCE,20210622  12:46:20,2250.55,2250.6,2250.5,2250.5,103,2250.56,5
RELIANCE,20210622  12:46:25,2250.55,2250.55,2250.5,2250.5,40,2250.53,2
RELIANCE,20210622  12:46:30,2250.35,2250.55,2250.15,2250.15,41,2250.215,4
RELIANCE,20210622  12:46:35,2250.45,2250.45,2249.9,2249.9,114,2250.015,5
RELIANCE,20210622  12:46:40,2249.7,2249.7,2249.0,2249.0,306,2249.01,4
RELIANCE,20210622  12:46:45,2249.0,2249.3,2249.0,2249.0,55,2249.005,3
RELIANCE,20210622  12:46:50,2249.0,2249.0,2248.55,2248.55,532,2248.97,4
RELIANCE,20210622  12:46:55,2248.5,2248.65,2248.45,2248.5,188,2248.515,4
RELIANCE,20210622  12:47:00,2248.6,2248.6,2248.1,2248.1,34,2248.215,3
RELIANCE,20210622  12:47:05,2248.55,2248.55,2248.05,2248.1,124,2248.1,5
RELIANCE,20210622  12:47:10,2248.1,2249.0,2248.0,2249.0,130,2248.17,4
RELIANCE,20210622  12:47:15,2248.0,2248.95,2248.0,2248.5,41,2248.07,4
RELIANCE,20210622  12:47:20,2248.0,2249.0,2248.0,2249.0,111,2248.45,4
RELIANCE,20210622  12:47:25,2248.2,2249.0,2248.2,2248.9,34,2248.87,4
RELIANCE,20210622  12:47:30,2248.15,2248.95,2248.15,2248.95,53,2248.195,4
RELIANCE,20210622  12:47:35,2248.95,2249.0,2248.55,2248.55,3,2248.835,3
RELIANCE,20210622  12:47:40,2248.65,2249.0,2248.55,2248.55,18,2248.73,3
RELIANCE,20210622  12:47:45,2249.0,2249.0,2248.4,2248.4,165,2248.465,4
RELIANCE,20210622  12:47:50,2248.3,2248.5,2248.3,2248.5,132,2248.355,5
RELIANCE,20210622  12:47:55,2248.1,2248.1,2247.1,2247.1,95,2247.3,5
RELIANCE,20210622  12:48:00,2247.05,2247.55,2247.05,2247.55,49,2247.285,4
RELIANCE,20210622  12:48:05,2247.1,2247.5,2247.0,2247.5,162,2247.135,5
RELIANCE,20210622  12:48:10,2247.0,2247.1,2247.0,2247.1,149,2247.03,4
RELIANCE,20210622  12:48:15,2246.8,2246.8,2246.35,2246.35,10,2246.555,4
RELIANCE,20210622  12:48:20,2247.0,2247.0,2246.5,2246.5,325,2246.53,3
RELIANCE,20210622  12:48:25,2246.75,2247.05,2246.75,2247.05,179,2246.825,5
RELIANCE,20210622  12:48:30,2246.75,2247.3,2246.5,2247.3,17,2246.855,6
RELIANCE,20210622  12:48:35,2247.3,2247.35,2247.3,2247.3,34,2247.3,3
RELIANCE,20210622  12:48:40,2247.3,2247.9,2247.3,2247.9,290,2247.385,3
RELIANCE,20210622  12:48:45,2247.3,2247.85,2247.3,2247.6,308,2247.36,5
RELIANCE,20210622  12:48:50,2247.3,2247.3,2247.0,2247.0,120,2247.035,3
RELIANCE,20210622  12:48:55,2247.3,2248.0,2247.2,2247.45,123,2247.345,5
RELIANCE,20210622  12:49:00,2248.0,2248.4,2247.45,2248.0,133,2247.685,5
RELIANCE,20210622  12:49:05,2247.35,2247.35,2247.1,2247.15,58,2247.14,4
RELIANCE,20210622  12:49:10,2247.15,2247.15,2247.05,2247.15,46,2247.065,4
RELIANCE,20210622  12:49:15,2247.35,2247.35,2247.15,2247.35,72,2247.295,4
RELIANCE,20210622  12:49:20,2247.35,2247.5,2247.35,2247.5,289,2247.5,5
RELIANCE,20210622  12:49:25,2247.5,2247.9,2247.5,2247.7,502,2247.515,4
RELIANCE,20210622  12:49:30,2248.0,2248.55,2247.9,2248.55,16,2248.01,5
RELIANCE,20210622  12:49:35,2247.9,2248.7,2247.9,2248.45,96,2248.665,3
RELIANCE,20210622  12:49:40,2248.45,2249.0,2248.45,2249.0,17,2248.58,3
RELIANCE,20210622  12:49:45,2248.5,2248.5,2248.4,2248.4,59,2248.405,5
RELIANCE,20210622  12:49:50,2248.05,2248.7,2248.05,2248.05,65,2248.45,4
RELIANCE,20210622  12:49:55,2248.0,2248.0,2247.4,2247.4,256,2248.0,3
RELIANCE,20210622  12:50:00,2247.35,2247.35,2247.3,2247.35,206,2247.32,5
RELIANCE,20210622  12:50:05,2247.0,2247.55,2247.0,2247.55,48,2247.335,3
RELIANCE,20210622  12:50:10,2247.25,2247.55,2247.25,2247.55,26,2247.33,3
RELIANCE,20210622  12:50:15,2248.0,2248.0,2247.75,2247.75,143,2247.985,4
RELIANCE,20210622  12:50:20,2248.0,2248.0,2248.0,2248.0,25,2248.0,2
RELIANCE,20210622  12:50:25,2247.9,2247.9,2247.6,2247.6,53,2247.605,3
RELIANCE,20210622  12:50:30,2247.45,2247.45,2247.45,2247.45,67,2247.45,4
RELIANCE,20210622  12:50:35,2247.9,2247.9,2247.4,2247.4,44,2247.77,4
RELIANCE,20210622  12:50:40,2247.55,2247.55,2247.3,2247.35,61,2247.365,4
RELIANCE,20210622  12:50:45,2247.5,2247.5,2247.15,2247.5,70,2247.405,3
RELIANCE,20210622  12:50:50,2247.35,2247.4,2247.15,2247.3,96,2247.31,5
RELIANCE,20210622  12:50:55,2247.3,2247.3,2247.2,2247.2,78,2247.285,4
RELIANCE,20210622  12:51:00,2248.05,2248.05,2247.4,2247.5,70,2247.53,4
RELIANCE,20210622  12:51:05,2247.5,2248.05,2247.35,2247.35,15,2247.47,4
RELIANCE,20210622  12:51:10,2248.2,2248.95,2248.2,2248.95,3,2248.635,3
RELIANCE,20210622  12:51:15,2248.2,2248.95,2248.2,2248.55,19,2248.435,4
RELIANCE,20210622  12:51:20,2248.55,2248.55,2247.5,2247.95,28,2247.675,5
RELIANCE,20210622  12:51:25,2247.95,2248.6,2247.75,2248.6,101,2248.565,4
RELIANCE,20210622  12:51:30,2248.55,2248.7,2247.85,2248.7,89,2248.33,4
RELIANCE,20210622  12:51:35,2248.0,2248.1,2248.0,2248.05,76,2248.09,3
RELIANCE,20210622  12:51:40,2248.75,2248.75,2248.2,2248.2,52,2248.21,3
RELIANCE,20210622  12:51:45,2249.0,2249.0,2248.2,2248.2,33,2248.76,4
RELIANCE,20210622  12:51:50,2249.0,2249.2,2248.2,2248.4,30,2248.815,5
RELIANCE,20210622  12:51:55,2249.45,2249.45,2248.25,2248.25,53,2248.595,4
RELIANCE,20210622  12:52:00,2248.45,2248.45,2248.45,2248.45,33,2248.45,4
RELIANCE,20210622  12:52:05,2248.45,2248.45,2248.2,2248.2,32,2248.245,5
RELIANCE,20210622  12:52:10,2248.25,2248.3,2248.2,2248.2,33,2248.245,5
RELIANCE,20210622  12:52:15,2248.2,2248.25,2248.2,2248.25,137,2248.21,4
RELIANCE,20210622  12:52:20,2248.25,2248.25,2248.1,2248.1,14,2248.14,4
RELIANCE,20210622  12:52:25,2248.15,2248.15,2248.15,2248.15,105,2248.15,3
RELIANCE,20210622  12:52:30,2248.25,2249.0,2248.25,2249.0,60,2248.435,4
RELIANCE,20210622  12:52:35,2248.3,2249.0,2248.3,2248.3,131,2248.53,4
RELIANCE,20210622  12:52:40,2249.0,2249.0,2248.25,2248.55,31,2248.81,3
RELIANCE,20210622  12:52:45,2248.3,2248.3,2248.1,2248.25,20,2248.245,3
RELIANCE,20210622  12:52:50,2248.25,2248.25,2248.25,2248.25,59,2248.25,3
RELIANCE,20210622  12:52:55,2248.25,2248.25,2248.1,2248.25,5,2248.19,3
RELIANCE,20210622  12:53:00,2249.0,2249.0,2248.25,2248.25,7,2248.68,2
RELIANCE,20210622  12:53:05,2249.0,2249.0,2248.25,2249.0,353,2248.825,4
RELIANCE,20210622  12:53:10,2249.2,2249.2,2248.55,2249.0,1017,2248.99,4
RELIANCE,20210622  12:53:15,2248.3,2249.1,2248.3,2249.1,4,2248.9,3
RELIANCE,20210622  12:53:20,2249.35,2249.35,2248.3,2248.45,103,2248.395,4
RELIANCE,20210622  12:53:25,2248.45,2248.45,2248.2,2248.2,95,2248.32,3
RELIANCE,20210622  12:53:30,2248.2,2248.25,2248.2,2248.25,51,2248.25,2
RELIANCE,20210622  12:53:35,2248.2,2248.25,2248.2,2248.2,108,2248.2,4
RELIANCE,20210622  12:53:40,2248.25,2248.9,2248.25,2248.9,38,2248.285,4
RELIANCE,20210622  12:53:45,2248.45,2249.0,2248.45,2248.45,31,2248.805,3
RELIANCE,20210622  12:53:50,2248.55,2248.55,2248.25,2248.25,31,2248.31,3
RELIANCE,20210622  12:53:55,2248.45,2248.45,2248.25,2248.25,177,2248.385,5
RELIANCE,20210622  12:54:00,2248.4,2248.4,2248.0,2248.4,16,2248.345,4
RELIANCE,20210622  12:54:05,2248.35,2248.35,2248.05,2248.05,97,2248.175,4
RELIANCE,20210622  12:54:10,2248.05,2248.05,2248.0,2248.0,161,2248.0,4
RELIANCE,20210622  12:54:15,2248.05,2248.05,2248.0,2248.0,107,2248.005,2
RELIANCE,20210622  12:54:20,2248.0,2249.0,2248.0,2248.25,74,2248.45,5
RELIANCE,20210622  12:54:25,2248.2,2248.95,2248.2,2248.75,546,2248.765,5
RELIANCE,20210622  12:54:30,2248.75,2248.75,2248.3,2248.3,34,2248.51,3
RELIANCE,20210622  12:54:35,2248.95,2248.95,2248.7,2248.7,24,2248.91,3
RELIANCE,20210622  12:54:40,2248.8,2248.95,2248.8,2248.95,64,2248.825,3
RELIANCE,20210622  12:54:45,2248.25,2248.95,2248.25,2248.95,71,2248.925,5
RELIANCE,20210622  12:54:50,2248.5,2248.5,2248.5,2248.5,21,2248.5,1
RELIANCE,20210622  12:54:55,2248.5,2249.0,2248.45,2248.75,94,2248.61,5
RELIANCE,20210622  12:55:00,2249.5,2249.5,2248.4,2248.4,898,2249.5,4
RELIANCE,20210622  12:55:05,2248.5,2248.8,2248.3,2248.8,128,2248.34,4
RELIANCE,20210622  12:55:10,2248.8,2249.3,2248.45,2249.25,29,2248.78,4
RELIANCE,20210622  12:55:15,2248.4,2248.8,2248.4,2248.8,53,2248.475,2
RELIANCE,20210622  12:55:20,2248.3,2248.3,2248.1,2248.3,81,2248.295,5
RELIANCE,20210622  12:55:25,2248.3,2248.3,2248.25,2248.25,37,2248.275,4
RELIANCE,20210622  12:55:30,2248.15,2248.25,2248.05,2248.05,73,2248.075,3
RELIANCE,20210622  12:55:35,2248.25,2248.85,2248.25,2248.6,3,2248.565,3
RELIANCE,20210622  12:55:40,2249.05,2249.05,2249.05,2249.05,42,2249.05,3
RELIANCE,20210622  12:55:45,2249.1,2249.1,2248.2,2248.8,50,2248.595,3
RELIANCE,20210622  12:55:50,2248.8,2248.8,2248.2,2248.2,57,2248.255,2
RELIANCE,20210622  12:55:55,2248.75,2248.75,2248.5,2248.5,5,2248.67,4
RELIANCE,20210622  12:56:00,2248.6,2248.6,2248.05,2248.05,113,2248.305,3
RELIANCE,20210622  12:56:05,2248.5,2248.7,2248.5,2248.7,35,2248.54,2
RELIANCE,20210622  12:56:10,2248.8,2248.8,2248.05,2248.5,224,2248.495,4
RELIANCE,20210622  12:56:15,2248.65,2248.65,2248.1,2248.55,110,2248.185,3
RELIANCE,20210622  12:56:20,2248.55,2248.55,2248.4,2248.55,210,2248.405,3
RELIANCE,20210622  12:56:25,2248.55,2248.55,2248.45,2248.45,48,2248.525,2
RELIANCE,20210622  12:56:30,2248.45,2248.45,2248.4,2248.4,40,2248.42,5
RELIANCE,20210622  12:56:35,2248.4,2248.45,2248.4,2248.4,375,2248.41,4
RELIANCE,20210622  12:56:40,2248.45,2249.0,2248.45,2249.0,176,2248.91,4
RELIANCE,20210622  12:56:45,2248.55,2248.95,2248.45,2248.95,22,2248.605,5
RELIANCE,20210622  12:56:50,2248.4,2248.65,2248.4,2248.65,246,2248.445,3
RELIANCE,20210622  12:56:55,2248.5,2248.65,2248.4,2248.4,289,2248.42,4
RELIANCE,20210622  12:57:00,2248.05,2248.65,2248.05,2248.65,117,2248.34,4
RELIANCE,20210622  12:57:05,2248.5,2248.65,2248.5,2248.5,24,2248.53,3
RELIANCE,20210622  12:57:10,2248.55,2248.55,2248.1,2248.1,59,2248.51,5
RELIANCE,20210622  12:57:15,2248.1,2248.1,2248.1,2248.1,10,2248.1,1
RELIANCE,20210622  12:57:20,2248.1,2248.65,2248.1,2248.1,148,2248.16,5
RELIANCE,20210622  12:57:25,2248.05,2248.65,2248.05,2248.65,87,2248.135,4
RELIANCE,20210622  12:57:30,2248.05,2248.9,2248.05,2248.9,104,2248.74,4
RELIANCE,20210622  12:57:35,2248.65,2248.75,2248.65,2248.7,530,2248.66,5
RELIANCE,20210622  12:57:40,2248.75,2248.75,2248.65,2248.75,214,2248.745,3
RELIANCE,20210622  12:57:45,2248.75,2248.75,2248.7,2248.7,16,2248.745,4
RELIANCE,20210622  12:57:50,2248.35,2248.75,2248.35,2248.35,39,2248.44,4
RELIANCE,20210622  12:57:55,2248.35,2248.7,2248.25,2248.25,11,2248.375,4
RELIANCE,20210622  12:58:00,2248.0,2248.0,2247.75,2247.75,87,2247.97,5
RELIANCE,20210622  12:58:05,2247.75,2248.0,2247.75,2248.0,32,2247.955,4
RELIANCE,20210622  12:58:10,2247.6,2247.75,2247.5,2247.75,225,2247.53,3
RELIANCE,20210622  12:58:15,2247.5,2248.0,2247.5,2247.5,28,2247.77,3
RELIANCE,20210622  12:58:20,2248.0,2248.0,2248.0,2248.0,181,2248.0,3
RELIANCE,20210622  12:58:25,2247.7,2248.0,2247.7,2247.95,11,2247.885,5
RELIANCE,20210622  12:58:30,2247.95,2248.0,2247.9,2248.0,102,2247.985,4
RELIANCE,20210622  12:58:35,2248.0,2248.0,2247.9,2247.9,28,2247.95,3
RELIANCE,20210622  12:58:40,2248.0,2248.0,2247.95,2248.0,16,2247.99,4
RELIANCE,20210622  12:58:45,2248.0,2248.0,2247.95,2247.95,32,2247.985,3
RELIANCE,20210622  12:58:50,2248.0,2248.0,2248.0,2248.0,54,2248.0,2
RELIANCE,20210622  12:58:55,2248.0,2248.6,2248.0,2248.6,478,2248.1,4
RELIANCE,20210622  12:59:00,2248.0,2248.5,2248.0,2248.0,29,2248.015,4
RELIANCE,20210622  12:59:05,2248.0,2248.7,2248.0,2248.35,96,2248.015,5
RELIANCE,20210622  12:59:10,2248.35,2248.35,2248.0,2248.0,59,2248.31,2
RELIANCE,20210622  12:59:15,2248.35,2248.9,2248.35,2248.45,8,2248.43,5
RELIANCE,20210622  12:59:20,2248.05,2248.95,2248.05,2248.95,74,2248.33,3
RELIANCE,20210622  12:59:25,2249.0,2249.0,2248.4,2248.4,24,2248.425,4
RELIANCE,20210622  12:59:30,2248.5,2248.5,2248.4,2248.5,8,2248.49,3
RELIANCE,20210622  12:59:35,2248.4,2249.0,2248.4,2248.5,133,2248.505,5
RELIANCE,20210622  12:59:40,2248.7,2249.0,2248.5,2249.0,16,2248.65,4
RELIANCE,20210622  12:59:45,2249.0,2249.0,2248.85,2248.85,147,2248.99,3
RELIANCE,20210622  12:59:50,2248.85,2248.85,2248.85,2248.85,38,2248.85,4
RELIANCE,20210622  12:59:55,2248.75,2248.85,2248.75,2248.8,18,2248.815,4
RELIANCE,20210622  13:00:00,2248.85,2248.85,2248.85,2248.85,42,2248.85,2
RELIANCE,20210622  13:00:05,2248.85,2248.85,2248.8,2248.8,51,2248.84,4
RELIANCE,20210622  13:00:10,2248.85,2248.85,2248.85,2248.85,15,2248.85,2
RELIANCE,20210622  13:00:15,2249.0,2249.0,2248.7,2248.7,53,2248.965,3
RELIANCE,20210622  13:00:20,2249.0,2249.0,2249.0,2249.0,291,2249.0,4
RELIANCE,20210622  13:00:25,2248.7,2249.0,2248.65,2248.8,73,2248.78,4
RELIANCE,20210622  13:00:30,2248.8,2248.8,2248.65,2248.65,101,2248.66,3
RELIANCE,20210622  13:00:35,2248.65,2248.7,2248.65,2248.65,86,2248.68,4
RELIANCE,20210622  13:00:40,2248.35,2248.5,2248.05,2248.05,189,2248.195,4
RELIANCE,20210622  13:00:45,2248.05,2248.2,2247.65,2247.65,47,2247.95,3
RELIANCE,20210622  13:00:50,2248.0,2248.0,2247.5,2247.5,193,2247.66,4
RELIANCE,20210622  13:00:55,2248.0,2248.0,2247.8,2247.9,354,2248.0,5
RELIANCE,20210622  13:01:00,2247.9,2248.0,2247.85,2247.85,30,2247.945,3
RELIANCE,20210622  13:01:05,2247.55,2247.55,2247.55,2247.55,37,2247.55,2
RELIANCE,20210622  13:01:10,2247.5,2248.25,2247.5,2248.25,449,2247.61,3
RELIANCE,20210622  13:01:15,2248.25,2248.5,2248.25,2248.25,75,2248.415,4
RELIANCE,20210622  13:01:20,2248.5,2248.5,2248.2,2248.2,68,2248.315,4
RELIANCE,20210622  13:01:25,2248.2,2248.5,2248.2,2248.5,7,2248.455,2
RELIANCE,20210622  13:01:30,2248.5,2248.65,2248.45,2248.45,7,2248.515,4
RELIANCE,20210622  13:01:35,2248.0,2248.0,2247.05,2247.05,301,2247.205,5
RELIANCE,20210622  13:01:40,2247.05,2247.9,2247.0,2247.05,87,2247.165,5
RELIANCE,20210622  13:01:45,2247.05,2247.15,2247.0,2247.15,96,2247.01,4
RELIANCE,20210622  13:01:50,2247.0,2247.45,2247.0,2247.45,80,2247.115,4
RELIANCE,20210622  13:01:55,2247.0,2247.25,2247.0,2247.15,45,2247.08,3
RELIANCE,20210622  13:02:00,2247.15,2247.25,2247.0,2247.25,32,2247.215,5
RELIANCE,20210622  13:02:05,2247.15,2247.3,2247.15,2247.15,34,2247.175,3
RELIANCE,20210622  13:02:10,2247.25,2248.0,2247.15,2247.15,33,2247.25,4
RELIANCE,20210622  13:02:15,2247.2,2247.2,2247.15,2247.2,86,2247.165,4
RELIANCE,20210622  13:02:20,2247.15,2247.15,2247.15,2247.15,214,2247.15,2
RELIANCE,20210622  13:02:25,2247.15,2247.2,2247.1,2247.1,88,2247.125,5
RELIANCE,20210622  13:02:30,2247.1,2247.5,2247.05,2247.5,48,2247.255,3
RELIANCE,20210622  13:02:35,2247.2,2247.2,2247.1,2247.1,21,2247.17,4
RELIANCE,20210622  13:02:40,2247.2,2247.45,2247.1,2247.15,485,2247.155,5
RELIANCE,20210622  13:02:45,2247.1,2247.15,2247.1,2247.15,144,2247.11,4
RELIANCE,20210622  13:02:50,2247.15,2247.15,2247.0,2247.0,252,2247.15,3
RELIANCE,20210622  13:02:55,2247.0,2247.0,2246.95,2246.95,246,2247.0,3
RELIANCE,20210622  13:03:00,2246.9,2248.0,2246.9,2248.0,43,2247.22,5
RELIANCE,20210622  13:03:05,2248.1,2248.1,2247.85,2247.85,65,2248.04,2
RELIANCE,20210622  13:03:10,2247.9,2247.95,2247.25,2247.95,143,2247.82,5
RELIANCE,20210622  13:03:15,2247.5,2247.95,2247.5,2247.95,125,2247.62,3
RELIANCE,20210622  13:03:20,2247.15,2247.3,2247.0,2247.0,203,2247.07,4
RELIANCE,20210622  13:03:25,2246.9,2246.9,2246.6,2246.6,73,2246.75,4
RELIANCE,20210622  13:03:30,2246.8,2246.8,2246.55,2246.8,51,2246.635,4
RELIANCE,20210622  13:03:35,2246.6,2246.6,2246.4,2246.4,35,2246.455,4
RELIANCE,20210622  13:03:40,2246.6,2246.6,2246.55,2246.55,60,2246.57,4
RELIANCE,20210622  13:03:45,2246.6,2246.6,2246.55,2246.6,126,2246.59,4
RELIANCE,20210622  13:03:50,2246.6,2246.6,2246.55,2246.6,13,2246.575,3
RELIANCE,20210622  13:03:55,2246.6,2246.6,2246.55,2246.55,46,2246.59,4
RELIANCE,20210622  13:04:00,2246.6,2246.6,2246.5,2246.55,215,2246.53,5
RELIANCE,20210622  13:04:05,2246.6,2246.6,2246.5,2246.55,68,2246.59,4
RELIANCE,20210622  13:04:10,2246.5,2246.6,2246.5,2246.6,191,2246.6,4
RELIANCE,20210622  13:04:15,2246.6,2246.6,2246.5,2246.5,53,2246.595,3
RELIANCE,20210622  13:04:20,2246.55,2246.6,2246.35,2246.6,229,2246.48,5
RELIANCE,20210622  13:04:25,2246.6,2246.6,2246.55,2246.55,295,2246.6,4
RELIANCE,20210622  13:04:30,2246.6,2246.6,2246.55,2246.6,31,2246.565,4
RELIANCE,20210622  13:04:35,2246.6,2246.6,2246.55,2246.55,121,2246.59,4
RELIANCE,20210622  13:04:40,2246.8,2247.35,2246.6,2246.6,147,2246.75,5
RELIANCE,20210622  13:04:45,2247.2,2247.4,2247.2,2247.4,42,2247.32,2
RELIANCE,20210622  13:04:50,2247.4,2247.6,2247.4,2247.6,6,2247.565,2
RELIANCE,20210622  13:04:55,2247.85,2247.85,2247.2,2247.55,253,2247.825,3
RELIANCE,20210622  13:05:00,2247.55,2247.55,2247.2,2247.55,16,2247.33,3
RELIANCE,20210622  13:05:05,2248.0,2248.0,2247.6,2247.6,195,2247.975,5
RELIANCE,20210622  13:05:10,2247.55,2247.55,2247.1,2247.5,234,2247.17,4
RELIANCE,20210622  13:05:15,2247.6,2247.6,2247.3,2247.3,72,2247.595,3
RELIANCE,20210622  13:05:20,2246.95,2247.1,2246.65,2246.65,642,2247.09,5
RELIANCE,20210622  13:05:25,2246.65,2247.0,2246.65,2246.95,136,2246.77,4
RELIANCE,20210622  13:05:30,2247.1,2247.1,2246.65,2246.65,25,2247.06,4
RELIANCE,20210622  13:05:35,2246.65,2247.1,2246.65,2247.1,61,2247.08,4
RELIANCE,20210622  13:05:40,2247.1,2247.1,2247.0,2247.0,27,2247.08,4
RELIANCE,20210622  13:05:45,2247.1,2247.1,2247.1,2247.1,20,2247.1,3
RELIANCE,20210622  13:05:50,2247.1,2247.1,2247.1,2247.1,29,2247.1,4
RELIANCE,20210622  13:05:55,2247.1,2247.55,2247.1,2247.55,163,2247.24,4
RELIANCE,20210622  13:06:00,2247.1,2247.7,2247.1,2247.1,207,2247.16,4
RELIANCE,20210622  13:06:05,2247.1,2247.1,2247.0,2247.05,50,2247.02,3
RELIANCE,20210622  13:06:10,2247.05,2247.1,2247.0,2247.0,164,2247.08,5
RELIANCE,20210622  13:06:15,2247.0,2247.0,2246.9,2246.9,201,2247.0,3
RELIANCE,20210622  13:06:20,2247.0,2247.0,2247.0,2247.0,70,2247.0,4
RELIANCE,20210622  13:06:25,2247.0,2247.0,2247.0,2247.0,338,2247.0,5
RELIANCE,20210622  13:06:30,2247.0,2247.0,2246.9,2247.0,487,2247.0,4
RELIANCE,20210622  13:06:35,2246.9,2246.95,2246.75,2246.95,157,2246.865,4
RELIANCE,20210622  13:06:40,2246.65,2246.75,2246.6,2246.75,222,2246.635,5
RELIANCE,20210622  13:06:45,2246.6,2246.65,2246.6,2246.65,370,2246.635,5
RELIANCE,20210622  13:06:50,2246.6,2247.0,2246.6,2247.0,369,2246.605,5
RELIANCE,20210622  13:06:55,2246.55,2247.0,2246.55,2247.0,146,2246.81,3
RELIANCE,20210622  13:07:00,2246.55,2246.6,2246.55,2246.55,84,2246.555,4
